rentPerMonth,latitude,longitude,propertyType,Date,neighberhood
0.0105,35.769507770734826,-5.807828695480279,DAILY,2024-05-09 18:05:52.379793,Branes
0.0107,35.77143652171382,-5.806345291689927,DAILY,2024-04-24 18:05:52.379793,Branes
0.0097,35.77219010422131,-5.805698632127369,DAILY,2024-04-09 18:05:52.379793,Branes
0.0098,35.770893834510254,-5.804362673815648,DAILY,2024-03-25 18:05:52.379793,Branes
0.0099,35.77178737548605,-5.809372556693548,DAILY,2024-03-10 18:05:52.379793,Branes
0.011,35.77488364805895,-5.805989612106654,DAILY,2024-02-24 18:05:52.379793,Branes
0.0098,35.77302177759447,-5.805033067179195,DAILY,2024-02-09 18:05:52.379793,Branes
0.0097,35.767898927542156,-5.806052151815033,DAILY,2024-01-25 18:05:52.379793,Branes
0.1105,35.76542258917047,-5.803567221724097,MONTHLY,2026-01-14 18:05:52.379793,Achakar
0.1113,35.766843513092255,-5.806491900687298,MONTHLY,2025-12-30 18:05:52.379793,Achakar
0.1081,35.76493996380606,-5.805285351455896,MONTHLY,2025-12-15 18:05:52.379793,Achakar
0.1128,35.76314461412939,-5.800822401894117,MONTHLY,2025-11-30 18:05:52.379793,Achakar
0.1111,35.76447764182848,-5.806626154533003,MONTHLY,2025-11-15 18:05:52.379793,Achakar
0.1104,35.76586465578627,-5.804973542552954,MONTHLY,2025-10-31 18:05:52.379793,Achakar
0.1116,35.76467762300508,-5.804787321586231,MONTHLY,2025-10-16 18:05:52.379793,Achakar
0.1099,35.769293437444624,-5.808615830850568,MONTHLY,2025-10-01 18:05:52.379793,Achakar
0.1139,35.76423279675343,-5.8071710094366935,MONTHLY,2025-09-16 18:05:52.379793,Achakar
0.1097,35.766432152452445,-5.805726530824291,MONTHLY,2025-09-01 18:05:52.379793,Achakar
0.1111,35.76510105932658,-5.806287313528188,MONTHLY,2025-08-17 18:05:52.379793,Achakar
0.1085,35.768520938161174,-5.804231235798116,MONTHLY,2025-08-02 18:05:52.379793,Achakar
0.108,35.76509534473405,-5.807647697649335,MONTHLY,2025-07-18 18:05:52.379793,Achakar
0.1143,35.76636621038056,-5.8089794901852905,MONTHLY,2025-07-03 18:05:52.379793,Achakar
0.1074,35.7634991587633,-5.804414701884045,MONTHLY,2025-06-18 18:05:52.379793,Achakar
0.1068,35.76326882291276,-5.805502611824157,MONTHLY,2025-06-03 18:05:52.379793,Achakar
0.1093,35.7648916714585,-5.805830507115683,MONTHLY,2025-05-19 18:05:52.379793,Achakar
0.107,35.76689228259354,-5.8090031478934145,MONTHLY,2025-05-04 18:05:52.379793,Achakar
0.109,35.76956098561083,-5.805732108617176,MONTHLY,2025-04-19 18:05:52.379793,Achakar
0.1068,35.765766673338234,-5.805616405269509,MONTHLY,2025-04-04 18:05:52.379793,Achakar
0.1093,35.76633659406126,-5.80307555412944,MONTHLY,2025-03-20 18:05:52.379793,Achakar
0.1081,35.76432844557108,-5.806620969188159,MONTHLY,2025-03-05 18:05:52.379793,Achakar
0.1077,35.766573104503,-5.807768032370138,MONTHLY,2025-02-18 18:05:52.379793,Achakar
0.1071,35.76610061475029,-5.802590309583447,MONTHLY,2025-02-03 18:05:52.379793,Achakar
0.1071,35.7666984497893,-5.805416913431766,MONTHLY,2025-01-19 18:05:52.379793,Achakar
0.1093,35.766118907289865,-5.8049459013872635,MONTHLY,2025-01-04 18:05:52.379793,Achakar
0.1125,35.77185956703183,-5.805526032211261,MONTHLY,2024-12-20 18:05:52.379793,Achakar
0.1068,35.76648408778863,-5.803792006701767,MONTHLY,2024-12-05 18:05:52.379793,Achakar
0.1103,35.76151002783647,-5.805821285106754,MONTHLY,2024-11-20 18:05:52.379793,Achakar
0.1072,35.764385988411355,-5.807993726902518,MONTHLY,2024-11-05 18:05:52.379793,Achakar
0.1075,35.76740909271114,-5.807489121957546,MONTHLY,2024-10-21 18:05:52.379793,Achakar
0.1079,35.76683965075894,-5.801713133931913,MONTHLY,2024-10-06 18:05:52.379793,Achakar
0.1087,35.76582929063806,-5.804377112251403,MONTHLY,2024-09-21 18:05:52.379793,Achakar
0.1088,35.76624165542688,-5.803426513850362,MONTHLY,2024-09-06 18:05:52.379793,Achakar
0.1069,35.7684008797511,-5.806019265311775,MONTHLY,2024-08-22 18:05:52.379793,Achakar
0.1063,35.76506371942898,-5.806940861527114,MONTHLY,2024-08-07 18:05:52.379793,Achakar
0.1085,35.76285501855149,-5.805866849448896,MONTHLY,2024-07-23 18:05:52.379793,Achakar
0.1077,35.76602420752194,-5.805083878416084,MONTHLY,2024-07-08 18:05:52.379793,Achakar
0.1068,35.76632891564519,-5.807005304028882,MONTHLY,2024-06-23 18:05:52.379793,Achakar
0.1061,35.76548499392553,-5.804088337128868,MONTHLY,2024-06-08 18:05:52.379793,Achakar
0.1083,35.76573585378891,-5.80353138441876,MONTHLY,2024-05-24 18:05:52.379793,Achakar
0.1068,35.76585873720897,-5.803431167295594,MONTHLY,2024-05-09 18:05:52.379793,Achakar
0.1043,35.76688439192012,-5.806371314483965,MONTHLY,2024-04-24 18:05:52.379793,Achakar
0.1081,35.76468424516547,-5.805620973304668,MONTHLY,2024-04-09 18:05:52.379793,Achakar
0.1039,35.76673461001188,-5.805835223892712,MONTHLY,2024-03-25 18:05:52.379793,Achakar
0.1054,35.76605479387042,-5.8083399573544785,MONTHLY,2024-03-10 18:05:52.379793,Achakar
0.105,35.76562743238789,-5.802070594000291,MONTHLY,2024-02-24 18:05:52.379793,Achakar
0.1063,35.76679209329706,-5.804876088123037,MONTHLY,2024-02-09 18:05:52.379793,Achakar
0.1113,35.76779766897242,-5.809066150998429,MONTHLY,2024-01-25 18:05:52.379793,Achakar
0.1048,35.765111140006546,-5.80474256959748,MONTHLY,2026-01-14 18:05:52.379793,Achakar
0.1068,35.76725448244218,-5.807406574259344,MONTHLY,2025-12-30 18:05:52.379793,Achakar
0.1033,35.76591599958407,-5.807978319956291,MONTHLY,2025-12-15 18:05:52.379793,Achakar
0.1042,35.763623128817876,-5.808301442267115,MONTHLY,2025-11-30 18:05:52.379793,Achakar
0.1026,35.76682204210978,-5.804191768578026,MONTHLY,2025-11-15 18:05:52.379793,Achakar
0.1041,35.76798322732108,-5.8032288335315725,MONTHLY,2025-10-31 18:05:52.379793,Achakar
0.1041,35.76613276370005,-5.80474090658956,MONTHLY,2025-10-16 18:05:52.379793,Achakar
0.1035,35.76165131454674,-5.80272903031036,MONTHLY,2025-10-01 18:05:52.379793,Achakar
0.1042,35.76356734510834,-5.802144366761455,MONTHLY,2025-09-16 18:05:52.379793,Achakar
0.1026,35.765784461994684,-5.8029528488088635,MONTHLY,2025-09-01 18:05:52.379793,Achakar
0.1038,35.76867075168383,-5.805704202998085,MONTHLY,2025-08-17 18:05:52.379793,Achakar
0.1059,35.76444439420033,-5.80236475534138,MONTHLY,2025-08-02 18:05:52.379793,Achakar
0.0997,35.76379961589733,-5.804404067723021,MONTHLY,2025-07-18 18:05:52.379793,Achakar
0.1025,35.765850502760195,-5.804916698159678,MONTHLY,2025-07-03 18:05:52.379793,Achakar
0.1012,35.76376814077025,-5.804535755902383,MONTHLY,2025-06-18 18:05:52.379793,Achakar
0.1019,35.76868206771792,-5.805383894310865,MONTHLY,2025-06-03 18:05:52.379793,Achakar
0.1039,35.76688570333861,-5.806202322114345,MONTHLY,2025-05-19 18:05:52.379793,Achakar
0.0996,35.76836988273524,-5.806957818153394,MONTHLY,2025-05-04 18:05:52.379793,Achakar
0.102,35.765698315116865,-5.805102023136207,MONTHLY,2025-04-19 18:05:52.379793,Achakar
0.104,35.76601164811584,-5.805254708180518,MONTHLY,2025-04-04 18:05:52.379793,Achakar
0.1039,35.76720130474377,-5.806471140891961,MONTHLY,2025-03-20 18:05:52.379793,Achakar
0.1005,35.7643526004496,-5.805098439500376,MONTHLY,2025-03-05 18:05:52.379793,Achakar
0.1003,35.76618150609432,-5.80525839661958,MONTHLY,2025-02-18 18:05:52.379793,Achakar
0.0982,35.76318764962746,-5.810771500487368,MONTHLY,2025-02-03 18:05:52.379793,Achakar
0.1014,35.76814802729069,-5.8087813159108554,MONTHLY,2025-01-19 18:05:52.379793,Achakar
0.0998,35.765672524265455,-5.807127506057706,MONTHLY,2025-01-04 18:05:52.379793,Achakar
0.1001,35.76708318821235,-5.805989790889146,MONTHLY,2024-12-20 18:05:52.379793,Achakar
0.0994,35.761824568219886,-5.800583184459872,MONTHLY,2024-12-05 18:05:52.379793,Achakar
0.1033,35.76509673330787,-5.8048242839766715,MONTHLY,2024-11-20 18:05:52.379793,Achakar
0.1007,35.76702091346158,-5.806708428735435,MONTHLY,2024-11-05 18:05:52.379793,Achakar
0.1005,35.76691080168039,-5.802092281791107,MONTHLY,2024-10-21 18:05:52.379793,Achakar
0.1024,35.76846782775518,-5.805624834675022,MONTHLY,2024-10-06 18:05:52.379793,Achakar
0.1002,35.76212323772184,-5.804855603285318,MONTHLY,2024-09-21 18:05:52.379793,Achakar
0.1016,35.76539998920855,-5.806553402652199,MONTHLY,2024-09-06 18:05:52.379793,Achakar
0.1028,35.767263608554394,-5.802374349098962,MONTHLY,2024-08-22 18:05:52.379793,Achakar
0.0994,35.7645835317469,-5.802593645513497,MONTHLY,2024-08-07 18:05:52.379793,Achakar
0.1006,35.76486179177664,-5.805999030047525,MONTHLY,2024-07-23 18:05:52.379793,Achakar
0.1006,35.76800590363167,-5.805321025704183,MONTHLY,2024-07-08 18:05:52.379793,Achakar
0.1017,35.76693475555369,-5.806756678080362,MONTHLY,2024-06-23 18:05:52.379793,Achakar
0.0991,35.76509946681614,-5.807673675309324,MONTHLY,2024-06-08 18:05:52.379793,Achakar
0.0995,35.769026866833464,-5.805062780671655,MONTHLY,2024-05-24 18:05:52.379793,Achakar
0.099,35.76983148930364,-5.806861234639452,MONTHLY,2024-05-09 18:05:52.379793,Achakar
0.0987,35.768458971363614,-5.803677363880799,MONTHLY,2024-04-24 18:05:52.379793,Achakar
0.0998,35.76766381779998,-5.804398799997541,MONTHLY,2024-04-09 18:05:52.379793,Achakar
0.0981,35.76120483058597,-5.806134690303415,MONTHLY,2024-03-25 18:05:52.379793,Achakar
0.1014,35.7651430598233,-5.804079805603301,MONTHLY,2024-03-10 18:05:52.379793,Achakar
0.1,35.76261299941077,-5.805812791387412,MONTHLY,2024-02-24 18:05:52.379793,Achakar
0.1001,35.76442570748899,-5.805725076314055,MONTHLY,2024-02-09 18:05:52.379793,Achakar
0.1001,35.76614525999828,-5.80290618051815,MONTHLY,2024-01-25 18:05:52.379793,Achakar
0.0989,35.77041624108146,-5.805157883877918,MONTHLY,2026-01-14 18:05:52.379793,Achakar
0.0978,35.76656373009834,-5.802103343722578,MONTHLY,2025-12-30 18:05:52.379793,Achakar
0.0988,35.76564194406823,-5.806570088134754,MONTHLY,2025-12-15 18:05:52.379793,Achakar
0.097,35.76756227020856,-5.805575591447878,MONTHLY,2025-11-30 18:05:52.379793,Achakar
0.101,35.76616800957496,-5.804023853852376,MONTHLY,2025-11-15 18:05:52.379793,Achakar
0.0972,35.7643552123504,-5.80347237158852,MONTHLY,2025-10-31 18:05:52.379793,Achakar
0.0996,35.76401246591966,-5.806469931907088,MONTHLY,2025-10-16 18:05:52.379793,Achakar
0.0968,35.767353278058394,-5.804276514716545,MONTHLY,2025-10-01 18:05:52.379793,Achakar
0.0976,35.764440207948454,-5.801784173134074,MONTHLY,2025-09-16 18:05:52.379793,Achakar
0.099,35.7620092377005,-5.803286561163879,MONTHLY,2025-09-01 18:05:52.379793,Achakar
0.0971,35.764796991827886,-5.803467551810923,MONTHLY,2025-08-17 18:05:52.379793,Achakar
0.0979,35.76617799417656,-5.806798674015185,MONTHLY,2025-08-02 18:05:52.379793,Achakar
0.0988,35.76352718187338,-5.803451744497007,MONTHLY,2025-07-18 18:05:52.379793,Achakar
0.0973,35.76592855854536,-5.806102320818699,MONTHLY,2025-07-03 18:05:52.379793,Achakar
0.0974,35.76324876145355,-5.802530714375504,MONTHLY,2025-06-18 18:05:52.379793,Achakar
0.0964,35.76462044921547,-5.805393588857458,MONTHLY,2025-06-03 18:05:52.379793,Achakar
0.0964,35.7684868046843,-5.808466726726171,MONTHLY,2025-05-19 18:05:52.379793,Achakar
0.0967,35.76916549091623,-5.804863441194738,MONTHLY,2025-05-04 18:05:52.379793,Achakar
0.097,35.76594364147935,-5.806298147070477,MONTHLY,2025-04-19 18:05:52.379793,Achakar
0.0974,35.76561662871104,-5.804718444540895,MONTHLY,2025-04-04 18:05:52.379793,Achakar
0.0973,35.76688391788138,-5.804806258985895,MONTHLY,2025-03-20 18:05:52.379793,Achakar
0.0977,35.76802336432544,-5.8034305298256585,MONTHLY,2025-03-05 18:05:52.379793,Achakar
0.0979,35.7687115189881,-5.807412705523636,MONTHLY,2025-02-18 18:05:52.379793,Achakar
0.1002,35.76631297207766,-5.805486197758676,MONTHLY,2025-02-03 18:05:52.379793,Achakar
0.0964,35.763048624261565,-5.804531890231463,MONTHLY,2025-01-19 18:05:52.379793,Achakar
0.0949,35.766145284550014,-5.804710345528282,MONTHLY,2025-01-04 18:05:52.379793,Achakar
0.0951,35.762392657293795,-5.804452579560164,MONTHLY,2024-12-20 18:05:52.379793,Achakar
0.0958,35.76638469393346,-5.805843014795006,MONTHLY,2024-12-05 18:05:52.379793,Achakar
0.0948,35.7655698096998,-5.804721698321895,MONTHLY,2024-11-20 18:05:52.379793,Achakar
0.0966,35.7643796459999,-5.80341769694779,MONTHLY,2024-11-05 18:05:52.379793,Achakar
0.0965,35.7670412202616,-5.801339489622123,MONTHLY,2024-10-21 18:05:52.379793,Achakar
0.0929,35.76990121255437,-5.806307325694131,MONTHLY,2024-10-06 18:05:52.379793,Achakar
0.0957,35.7660881056895,-5.807676402960269,MONTHLY,2024-09-21 18:05:52.379793,Achakar
0.096,35.767727523040755,-5.804155586871075,MONTHLY,2024-09-06 18:05:52.379793,Achakar
0.093,35.7635196670862,-5.806394568861562,MONTHLY,2024-08-22 18:05:52.379793,Achakar
0.0969,35.76619224035686,-5.80900133998069,MONTHLY,2024-08-07 18:05:52.379793,Achakar
0.0979,35.769000486560884,-5.807173480143258,MONTHLY,2024-07-23 18:05:52.379793,Achakar
0.0943,35.76542735685093,-5.803953686124452,MONTHLY,2024-07-08 18:05:52.379793,Achakar
0.095,35.76463740292269,-5.802377796715442,MONTHLY,2024-06-23 18:05:52.379793,Achakar
0.0971,35.76590109856325,-5.8061474208069805,MONTHLY,2024-06-08 18:05:52.379793,Achakar
0.0968,35.76161108616789,-5.806788714692104,MONTHLY,2024-05-24 18:05:52.379793,Achakar
0.0959,35.768783087300825,-5.8056390538487115,MONTHLY,2024-05-09 18:05:52.379793,Achakar
0.0976,35.76111084219653,-5.802810535133343,MONTHLY,2024-04-24 18:05:52.379793,Achakar
0.0944,35.76502669747743,-5.803244450476942,MONTHLY,2024-04-09 18:05:52.379793,Achakar
0.0936,35.763825930820914,-5.8047691030276605,MONTHLY,2024-03-25 18:05:52.379793,Achakar
0.094,35.76443888292489,-5.806146300781403,MONTHLY,2024-03-10 18:05:52.379793,Achakar
0.0934,35.76274750362459,-5.808381369610385,MONTHLY,2024-02-24 18:05:52.379793,Achakar
0.0952,35.763152461473304,-5.805035607401483,MONTHLY,2024-02-09 18:05:52.379793,Achakar
0.0912,35.76901228101922,-5.805539342144141,MONTHLY,2024-01-25 18:05:52.379793,Achakar
0.1102,35.764042725022776,-5.804521238218514,MONTHLY,2026-01-14 18:05:52.379793,Achakar
0.109,35.765003124037655,-5.8031484059131335,MONTHLY,2025-12-30 18:05:52.379793,Achakar
0.1063,35.76014588031498,-5.804434892698515,MONTHLY,2025-12-15 18:05:52.379793,Achakar
0.1102,35.76859866734731,-5.80759961848123,MONTHLY,2025-11-30 18:05:52.379793,Achakar
0.1071,35.76744764003148,-5.806254212215917,MONTHLY,2025-11-15 18:05:52.379793,Achakar
0.108,35.764567120208376,-5.807178777514922,MONTHLY,2025-10-31 18:05:52.379793,Achakar
0.1063,35.7679114503859,-5.804972434470738,MONTHLY,2025-10-16 18:05:52.379793,Achakar
0.1097,35.76704084138991,-5.8017870695370375,MONTHLY,2025-10-01 18:05:52.379793,Achakar
0.1089,35.76751868166049,-5.805240975797271,MONTHLY,2025-09-16 18:05:52.379793,Achakar
0.1123,35.766225396439786,-5.808946846738252,MONTHLY,2025-09-01 18:05:52.379793,Achakar
0.1077,35.764035415513526,-5.802965956956797,MONTHLY,2025-08-17 18:05:52.379793,Achakar
0.1084,35.76561697270013,-5.806775786026886,MONTHLY,2025-08-02 18:05:52.379793,Achakar
0.1073,35.76471753238428,-5.803424392014432,MONTHLY,2025-07-18 18:05:52.379793,Achakar
0.1079,35.77187193318498,-5.805890229077302,MONTHLY,2025-07-03 18:05:52.379793,Achakar
0.1064,35.76569044865212,-5.8052219710685415,MONTHLY,2025-06-18 18:05:52.379793,Achakar
0.1084,35.765447308709874,-5.801055236567713,MONTHLY,2025-06-03 18:05:52.379793,Achakar
0.1076,35.76502852790402,-5.806482491369961,MONTHLY,2025-05-19 18:05:52.379793,Achakar
0.1082,35.76605704030377,-5.804981879892487,MONTHLY,2025-05-04 18:05:52.379793,Achakar
0.1055,35.76587710863816,-5.806277909701605,MONTHLY,2025-04-19 18:05:52.379793,Achakar
0.1085,35.76743412030451,-5.805349537678601,MONTHLY,2025-04-04 18:05:52.379793,Achakar
0.1059,35.76618434833647,-5.805011080477744,MONTHLY,2025-03-20 18:05:52.379793,Achakar
0.1046,35.76219845174323,-5.806595401332882,MONTHLY,2025-03-05 18:05:52.379793,Achakar
0.1058,35.76452433360456,-5.803361323939209,MONTHLY,2025-02-18 18:05:52.379793,Achakar
0.1056,35.769747147150056,-5.806122988516458,MONTHLY,2025-02-03 18:05:52.379793,Achakar
0.106,35.76542227648766,-5.80412044388453,MONTHLY,2025-01-19 18:05:52.379793,Achakar
0.1074,35.767216561917856,-5.8090615925389315,MONTHLY,2025-01-04 18:05:52.379793,Achakar
0.1064,35.763978243715435,-5.805619538356832,MONTHLY,2024-12-20 18:05:52.379793,Achakar
0.1066,35.763760478183166,-5.802688103985029,MONTHLY,2024-12-05 18:05:52.379793,Achakar
0.1048,35.77034187474583,-5.804862644348412,MONTHLY,2024-11-20 18:05:52.379793,Achakar
0.108,35.76839535844906,-5.806222210164108,MONTHLY,2024-11-05 18:05:52.379793,Achakar
0.1031,35.76622725472247,-5.806165286237044,MONTHLY,2024-10-21 18:05:52.379793,Achakar
0.1075,35.765506281656656,-5.805600807917037,MONTHLY,2024-10-06 18:05:52.379793,Achakar
0.1028,35.766838434026155,-5.807348444563893,MONTHLY,2024-09-21 18:05:52.379793,Achakar
0.1055,35.767160183452994,-5.806499350223948,MONTHLY,2024-09-06 18:05:52.379793,Achakar
0.1062,35.765450249121415,-5.807942487391808,MONTHLY,2024-08-22 18:05:52.379793,Achakar
0.1071,35.764153058851846,-5.803985858917467,MONTHLY,2024-08-07 18:05:52.379793,Achakar
0.1052,35.76677836934785,-5.8042562761681396,MONTHLY,2024-07-23 18:05:52.379793,Achakar
0.1029,35.76938269920301,-5.803087501699599,MONTHLY,2024-07-08 18:05:52.379793,Achakar
0.105,35.763334047528964,-5.806956735751311,MONTHLY,2024-06-23 18:05:52.379793,Achakar
0.1052,35.76199263177661,-5.804322592280119,MONTHLY,2024-06-08 18:05:52.379793,Achakar
0.102,35.764263936444976,-5.807822135215335,MONTHLY,2024-05-24 18:05:52.379793,Achakar
0.1044,35.76823272290367,-5.804303964952374,MONTHLY,2024-05-09 18:05:52.379793,Achakar
0.1046,35.76633591779231,-5.803634612978258,MONTHLY,2024-04-24 18:05:52.379793,Achakar
0.1045,35.760569803612,-5.803187386524677,MONTHLY,2024-04-09 18:05:52.379793,Achakar
0.1049,35.76527537433868,-5.808948413455465,MONTHLY,2024-03-25 18:05:52.379793,Achakar
0.1039,35.766653321608274,-5.8058809669651215,MONTHLY,2024-03-10 18:05:52.379793,Achakar
0.1037,35.76814368051594,-5.80020495656341,MONTHLY,2024-02-24 18:05:52.379793,Achakar
0.1036,35.7666678273627,-5.80664757775037,MONTHLY,2024-02-09 18:05:52.379793,Achakar
0.1025,35.76572791473926,-5.802644563929219,MONTHLY,2024-01-25 18:05:52.379793,Achakar
0.011,35.7663129464682,-5.805310220305744,DAILY,2026-01-14 18:05:52.379793,Achakar
0.0112,35.768817542817,-5.807244489068392,DAILY,2025-12-30 18:05:52.379793,Achakar
0.0116,35.766174649708965,-5.805022052278648,DAILY,2025-12-15 18:05:52.379793,Achakar
0.012,35.770108158411475,-5.804999401867542,DAILY,2025-11-30 18:05:52.379793,Achakar
0.0118,35.76608150667214,-5.8048423030863,DAILY,2025-11-15 18:05:52.379793,Achakar
0.0116,35.76633704041064,-5.8068227017685174,DAILY,2025-10-31 18:05:52.379793,Achakar
0.012,35.76689893289299,-5.805093420721517,DAILY,2025-10-16 18:05:52.379793,Achakar
0.0111,35.76658397903808,-5.805486310135558,DAILY,2025-10-01 18:05:52.379793,Achakar
0.0115,35.765622232485015,-5.806662134793244,DAILY,2025-09-16 18:05:52.379793,Achakar
0.0121,35.76411241121902,-5.806561521469631,DAILY,2025-09-01 18:05:52.379793,Achakar
0.0146,35.76661955533453,-5.803678546309543,DAILY,2025-08-17 18:05:52.379793,Achakar
0.0145,35.76449392829309,-5.803660072743724,DAILY,2025-08-02 18:05:52.379793,Achakar
0.0138,35.76810755159639,-5.806996061883942,DAILY,2025-07-18 18:05:52.379793,Achakar
0.0137,35.76447034814199,-5.804379515565357,DAILY,2025-07-03 18:05:52.379793,Achakar
0.0141,35.76622947479091,-5.80523587260274,DAILY,2025-06-18 18:05:52.379793,Achakar
0.0141,35.76503596093006,-5.808022057376784,DAILY,2025-06-03 18:05:52.379793,Achakar
0.0107,35.764397115412336,-5.8056441521501085,DAILY,2025-05-19 18:05:52.379793,Achakar
0.0119,35.76396145530967,-5.807184921198624,DAILY,2025-05-04 18:05:52.379793,Achakar
0.0105,35.76700247773144,-5.805426919121627,DAILY,2025-04-19 18:05:52.379793,Achakar
0.0107,35.76594281421412,-5.806166644662133,DAILY,2025-04-04 18:05:52.379793,Achakar
0.0118,35.76465899304999,-5.801603755733794,DAILY,2025-03-20 18:05:52.379793,Achakar
0.0113,35.76521023166731,-5.805513927343201,DAILY,2025-03-05 18:05:52.379793,Achakar
0.0114,35.76546364578636,-5.806851268267353,DAILY,2025-02-18 18:05:52.379793,Achakar
0.0115,35.76798303812742,-5.802945645001054,DAILY,2025-02-03 18:05:52.379793,Achakar
0.0111,35.768183688363656,-5.804369050100578,DAILY,2025-01-19 18:05:52.379793,Achakar
0.0111,35.764877974305904,-5.8031586567821885,DAILY,2025-01-04 18:05:52.379793,Achakar
0.0104,35.7687774954241,-5.804748005181545,DAILY,2024-12-20 18:05:52.379793,Achakar
0.0109,35.76457028553942,-5.805886504116772,DAILY,2024-12-05 18:05:52.379793,Achakar
0.0115,35.76662317253909,-5.8059179459826185,DAILY,2024-11-20 18:05:52.379793,Achakar
0.0109,35.76662807544062,-5.799512701082022,DAILY,2024-11-05 18:05:52.379793,Achakar
0.0124,35.76810238745106,-5.806548936672271,DAILY,2024-10-21 18:05:52.379793,Achakar
0.0115,35.764511736189554,-5.805457747476242,DAILY,2024-10-06 18:05:52.379793,Achakar
0.0117,35.76551183727587,-5.8055656534845825,DAILY,2024-09-21 18:05:52.379793,Achakar
0.0109,35.76436578693423,-5.805523715720452,DAILY,2024-09-06 18:05:52.379793,Achakar
0.0143,35.76735374796544,-5.804412352394974,DAILY,2024-08-22 18:05:52.379793,Achakar
0.0145,35.76255092863447,-5.8048948516872345,DAILY,2024-08-07 18:05:52.379793,Achakar
0.0134,35.76996872776534,-5.805512147774713,DAILY,2024-07-23 18:05:52.379793,Achakar
0.0142,35.767994557853335,-5.805746687309607,DAILY,2024-07-08 18:05:52.379793,Achakar
0.0143,35.768084662773525,-5.803420418269859,DAILY,2024-06-23 18:05:52.379793,Achakar
0.0135,35.763138689305194,-5.80072316949799,DAILY,2024-06-08 18:05:52.379793,Achakar
0.0109,35.76800869232114,-5.8059293398071565,DAILY,2024-05-24 18:05:52.379793,Achakar
0.0119,35.765003406707265,-5.804798843909318,DAILY,2024-05-09 18:05:52.379793,Achakar
0.012,35.762803357624165,-5.802587624924586,DAILY,2024-04-24 18:05:52.379793,Achakar
0.011,35.76741531609566,-5.805696005241095,DAILY,2024-04-09 18:05:52.379793,Achakar
0.0117,35.76437616577411,-5.8049256654687404,DAILY,2024-03-25 18:05:52.379793,Achakar
0.0114,35.7643591718442,-5.804745214764892,DAILY,2024-03-10 18:05:52.379793,Achakar
0.0105,35.76519617494645,-5.799750899792703,DAILY,2024-02-24 18:05:52.379793,Achakar
0.0115,35.76733234373948,-5.804261526361477,DAILY,2024-02-09 18:05:52.379793,Achakar
0.0102,35.765626288384,-5.803155407222698,DAILY,2024-01-25 18:05:52.379793,Achakar
0.0091,35.767061172413186,-5.807952555832864,DAILY,2026-01-14 18:05:52.379793,Achakar
0.0091,35.75983307041366,-5.807364698341812,DAILY,2025-12-30 18:05:52.379793,Achakar
0.0095,35.76792205161715,-5.807284009070626,DAILY,2025-12-15 18:05:52.379793,Achakar
0.0091,35.76605121231025,-5.802843779722315,DAILY,2025-11-30 18:05:52.379793,Achakar
0.0098,35.766306164510446,-5.805521233311164,DAILY,2025-11-15 18:05:52.379793,Achakar
0.0087,35.76621613846912,-5.800850154997019,DAILY,2025-10-31 18:05:52.379793,Achakar
0.0097,35.766349716592515,-5.8043932443826,DAILY,2025-10-16 18:05:52.379793,Achakar
0.009,35.76528572874245,-5.804704801648831,DAILY,2025-10-01 18:05:52.379793,Achakar
0.0093,35.7680214998658,-5.803075834134517,DAILY,2025-09-16 18:05:52.379793,Achakar
0.0094,35.7640017076436,-5.806922830642363,DAILY,2025-09-01 18:05:52.379793,Achakar
0.0111,35.76647104057841,-5.809052642109512,DAILY,2025-08-17 18:05:52.379793,Achakar
0.0115,35.76881728543291,-5.803666347930639,DAILY,2025-08-02 18:05:52.379793,Achakar
0.0113,35.7646034891725,-5.803388569430447,DAILY,2025-07-18 18:05:52.379793,Achakar
0.0116,35.765507135094836,-5.806178061757812,DAILY,2025-07-03 18:05:52.379793,Achakar
0.0115,35.76539392647202,-5.803431240860166,DAILY,2025-06-18 18:05:52.379793,Achakar
0.012,35.76326550034431,-5.807451639145057,DAILY,2025-06-03 18:05:52.379793,Achakar
0.0096,35.76633163788533,-5.8072633012735775,DAILY,2025-05-19 18:05:52.379793,Achakar
0.0095,35.76668337019978,-5.80059350847615,DAILY,2025-05-04 18:05:52.379793,Achakar
0.009,35.768217407994136,-5.807897668878265,DAILY,2025-04-19 18:05:52.379793,Achakar
0.0096,35.76788832011642,-5.801791305132412,DAILY,2025-04-04 18:05:52.379793,Achakar
0.0095,35.765801903628244,-5.807342253128073,DAILY,2025-03-20 18:05:52.379793,Achakar
0.0089,35.7624776992256,-5.806841798062367,DAILY,2025-03-05 18:05:52.379793,Achakar
0.0092,35.76590449424235,-5.8054471802802645,DAILY,2025-02-18 18:05:52.379793,Achakar
0.0088,35.762455201978284,-5.804635833773525,DAILY,2025-02-03 18:05:52.379793,Achakar
0.0092,35.76401687287991,-5.806066880540327,DAILY,2025-01-19 18:05:52.379793,Achakar
0.0096,35.768318995907144,-5.807968849123458,DAILY,2025-01-04 18:05:52.379793,Achakar
0.009,35.768909911364744,-5.805432841994615,DAILY,2024-12-20 18:05:52.379793,Achakar
0.0089,35.76818547525348,-5.80302586151145,DAILY,2024-12-05 18:05:52.379793,Achakar
0.0094,35.76547603050165,-5.80367422396745,DAILY,2024-11-20 18:05:52.379793,Achakar
0.0096,35.76590025260306,-5.805806819242627,DAILY,2024-11-05 18:05:52.379793,Achakar
